artist_id,contact_id
1152415,661637
267641,662192
147017572,662279
1257538,662292
150284,662617
61365182,662660
1131777,663484
3138151,664423
53054992,665376
207453147,665751
197568,665900
14601185,665953
1179989,665956
10582143,665983
1603878,666201
66914,666486
152519,667433
393547,667635
562074,667852
272256,668830
416602,669328
102018,669579
111759592,669612
193291,669720
1233908,672074
1131340,672294
349911,672338
95777802,673044
482635,674208
284229,676064
5444915,676385
1078505,676595
1250722,677289
1310363,677639
459280,678473
1027625,678552
501616,678930
2771641,679331
9036,680467
745943,681011
301264,681278
1227668,681670
344918,681733
1506782,681967
984516,682338
2656201,682360
4033560,684028
456047,684168
10496435,684840
73154332,685009
5248276,685032
1006668,685951
3378401,686567
4028021,686582
5410232,686727
102304672,687598
1438084,688868
1640438,688946
68401,689304
63635,690293
1207204,690853
2219721,691044
7988744,691453
107481,691899
403494,692579
1285500,693044
14173325,693111
100670,693137
4594967,694038
11049648,694817
1456404,695290
839141,695384
495846,695393
4256945,696162
981423,696367
4502026,696679
463619,697337
65142,697636
409110,698567
111312,699373
11269654,699633
52406032,700020
3007981,700425
447933,700733
1438086,701012
396375,701624
65031,702096
283614,702529
258302,704588
5841426,704686
14989,705189
401417,706004
90434,706900
266472,707842
461235,708099
1636980,708872
251062212,709653
5206955,712251
75907,712321
4363343,712513
4176392,712790
1681841,713218
90911,713659
242158,713937
177784047,714530
90890,714637
4356955,714771
194299,715950
9867452,716535
463871,716621
182713,716928
102813352,716995
4203437,717018
2748481,717345
1274349,717700
455846,718284
170609,718338
470166,718375
251620282,718653
61602642,719084
838331,719683
1082558,720360
5317345,720683
4588472,720775
1104289,720983
238904281,721937
2340831,722094
80116442,722455
3894531,722646
5503142,723924
4707344,724294
532208,724659
585020,724753
7577316,724835
374942,725271
1259361,725428
371358,725926
16938,725928
8931680,726197
9187000,726911
1157572,728125
5284882,728335
1620549,728597
1046533,729808
1079954,730625
216224025,730922
1384851,731238
131401372,732483
414129,733125
1198860,734646
97391,734725
5918583,735509
468998,735588
668648,735696
391991,735713
321463,736070
326693,736598
1215834,736658
5235525,739994
1246603,740254
6777289,740258
1271320,740753
169504417,741175
5206068,741184
132604,741185
346876,741300
11083648,741306
1267428,741811
6762833,742305
5057147,743058
9084760,744454
5201224,745165
350736,745473
1671730,745566
173599,745853
8346636,745974
82875,746762
1200771,748226
123366,748565
137889232,749357
1106413,749656
1669845,750620
2362711,751286
2012061,752006
4392116,752031
316983,752279
8499234,752563
1069930,753467
11083654,753855
164979317,753898
1134825,753961
4325320,754791
407982,755081
352752,755518
1608094,755765
8948492,757249
564159,757638
1259351,758013
459226,758018
564219,758283
1292620,759124
533113,761076
4376574,761095
76484,762644
1284347,763660
9513194,763715
4415258,765373
1030268,765436
87331562,765561
244956,766190
7649978,766388
5266362,767237
63920,770141
182127,770844
79030042,772749
10204712,773001
63664792,773002
12471888,773369
96044,773592
83731,773742
1056073,774157
4690914,774277
56090,774325
6241442,774733
300320,774742
199155,775211
273647032,775263
6646474,775391
571885,776481
5389202,777086
992405,777248
604638,777670
275086,777806
74220,778816
2642841,779888
9789488,780015
56427,780803
1248869,781281
4674997,781560
91222,782121
7811756,783061
74409,783762
54604,784955
1346804,786643
4347257,787589
1413884,788381
263133,788466
15220863,788712
9018138,788749
302290,788896
277680,790993
185955,795117
112793702,795129
1257921,795358
94865,796619
92690022,796665
4445,797198
4553660,797959
4054279,798330
4314848,798592
7034,798762
146277,798833
4573180,798981
4566262,800122
5084461,800329
312101,800932
4878851,801224
1389544,801301
199158,801343
497221,801525
404375,801579
6737275,801699
369173,803602
415124,804133
5331128,804319
1112075,804406
5261622,805322
202249897,805371
65428,805613
73742412,807202
299828,807271
248376642,809155
270838,809733
453996,809834
5733,810181
139909012,810736
259634942,811453
312237,812374
1229489,812765
380747,813261
4540241,813359
1264679,813708
324126,814041
4185506,814054
1071082,814743
4109443,815039
52496822,815140
65482682,815451
4130286,815790
1351434,817026
124806,817527
62859,817745
1281018,818955
1135239,819320
7497470,820041
409246,820163
385146,820699
1167857,820865
6095610,821596
1210073,821693
424508,822161
6272338,822876
5739567,824267
13481953,825055
9846694,826339
83369,826699
564152,827707
7793704,828917
7315410,829126
199162,829724
267515,830732
1167051,830780
5020447,831117
1349322,831433
1212981,831664
1201686,832651
93302972,832722
8690782,832849
469724,834709
89083722,834958
7490064,835001
1387341,835481
553502,836608
502796,836611
344512,837363
5930139,837589
4596148,838254
411797,839964
1656359,840668
87818,841771
173644,842643
7457944,842718
7730448,843138
4836011,843241
2366311,843270
4109252,843892
131717,843923
49474122,844823
1297904,845293
5385698,845462
396634,845862
4583075,846905
776875,847073
1365329,847148
493319,847227
406366,848383
4784033,848501
1138659,848874
133682,849203
1213109,850824
1079381,850918
109674,851544
439517,851879
112109682,852291
436191,852588
2479611,853021
1587836,853668
13679249,854071
5381335,854511
2561181,855257
1373222,855296
798603,855569
1422816,856617
5257158,857714
310679,858341
337837,859160
9261538,859313
1125415,859426
1094810,859560
1545495,859966
4022452,860706
406198,861618
5816942,862059
378353,863394
4174912,863576
1078177,863876
1210541,864017
1034947,865330
1198532,865945
5144027,866113
1154770,866748
1720401,866750
444118,867118
2869701,868407
1203290,868996
8785520,869527
6762477,869647
156490,869963
1592612,870234
318313,871814
318317,871861
5046658,872056
9182064,872410
1232997,873772
193473,875341
1003942,875720
1185169,875910
1367676,876780
1662527,877616
794419,879287
4986547,880071
14451989,880272
81082,880729
1129893,882176
389524,883227
229926525,883674
1202323,884007
12243042,884375
4504008,884384
106189,884742
170146,885296
259411,885596
456348,885768
1615081,886344
4438309,887156
1456405,887284
6888601,887954
4564611,888141
397131,888441
563044,888895
1359041,890055
4530793,890128
4432532,890368
1107552,892263
4476231,892461
80616,892574
9766536,892849
1394184,893732
7834682,894479
4976823,894518
1703511,897917
8745750,898533
212273267,898771
232828141,899940
1103665,900136
467696,901807
7990120,902642
5429032,902794
5842,902846
994531,903132
2310611,903187
491773,903194
4384100,904055
365210,905397
1054083,905411
4621123,907268
4055394,908606
370264,912298
137321322,915227
3318401,918198
78727092,918916
4546214,919900
53333962,920087
111144,920348
2201391,920428
327868,921147
1358549,924099
409840,924943
85696042,925232
74905822,925558
7850468,928987
210884,929292
250643092,932962
153941,938794
1093907,939740
516708,942658
215118135,944314
8161,944653
65384,944751
4606754,945113
523405,946899
1153090,947791
1342961,951722
192625067,952385
98107,953858
131867,954253
12652783,954502
10414922,956111
1617773,957903
1110763,965470
5548736,968093
5882968,969687
100273382,969791
5054807,970086
1140968,972514
555892,973203
4986205,974379
62852,975282
2365021,978154
78701,980456
12073560,983381
461385,984076
90436812,984905
11039246,987298
416700,988328
240579,988686
9487334,988952
453638,989090
469332,992003
2734001,994873
194279,994920
884085,995743
94296332,995916
4336184,996197
11907681,998832
105436142,999611
6812877,999798
184634347,1001574
13696033,1001633
53317742,1001811
616958,1002341
1585438,1002700
4892720,1003942
71313,1004911
13560497,1005496
477704,1005787
1097632,1006278
5511219,1007677
1078,1008241
1091505,1010233
567003,1010972
982108,1011244
3475931,1011464
10644649,1013252
1651508,1013424
644633,1013726
5376719,1014919
129961,1016351
438927,1017945
8499,1018011
13589695,1018117
2832281,1018499
124327932,1019478
159769,1020881
8778730,1021723
1345033,1023100
1219989,1023734
5950890,1025252
104271,1025955
4871789,1026595
1608894,1027436
1651047,1027802
1659952,1029420
242949171,1031101
820293,1035959
257272092,1037328
994197,1038393
4716102,1039410
114636132,1042439
13671865,1043125
1398637,1043742
4852358,1046084
5163906,1049831
82230752,1049881
194611,1050077
206997,1050977
135981872,1052404
1007027,1053109
1575294,1053946
6894651,1056153
3592141,1056369
107652472,1056914
1616521,1059574
4572749,1060161
5920787,1060191
1337594,1060371
407216,1060428
4431044,1060429
5130981,1060728
1563141,1061647
74656382,1061712
406363,1062031
5588097,1062216
223573575,1063394
9569542,1064834
5316960,1065325
14395799,1068199
117532,1068354
4462831,1071825
14192393,1072336
1076180,1073269
1662207,1074695
10954264,1075028
1602820,1075197
9975656,1077700
112985,1078509
2218721,1078608
116147,1080467
5824165,1080598
296754,1081075
2201371,1081369
3126621,1081590
5172634,1083746
7031733,1085109
1436572,1085323
4083829,1085794
1252499,1086181
2119341,1086261
6252722,1087339
668027,1087514
4491314,1089342
279686,1091270
354627,1091857
2297201,1092257
6933923,1092372
4494991,1093843
4896444,1096275
65629,1098068
1104751,1098345
15038131,1098422
6118078,1100127
4855012,1101225
1436140,1103037
466080,1104689
7885508,1105484
1472207,1107817
356453,1107955
9472778,1110440
2848151,1111716
5831364,1112561
6403514,1112596
4553704,1112813
1315008,1113494
368622,1113698
982976,1114035
1577274,1114691
4445706,1115500
6372266,1117206
1423753,1117914
5112640,1120019
105444302,1120441
1328706,1122782
2598651,1123613
4326845,1123701
2116441,1123714
4998609,1123751
4052524,1124087
4105142,1124161
4216542,1124254
3514231,1124422
796098,1124616
7682188,1124881
5949606,1126112
4944200,1126163
811371,1126183
269585242,1128896
3365031,1129008
123688592,1129373
4030139,1129500
389504,1130183
3826481,1130492
3223851,1130756
6192102,1131726
4495586,1131738
1248937,1133456
114387,1135227
1433457,1136788
4965348,1137718
4644031,1138433
98011,1138448
4786741,1139190
3632131,1140284
1241085,1141739
4099189,1143540
5269430,1144768
5163332,1144808
9911578,1145120
503038,1145387
10169066,1145540
168103017,1146261
1640057,1146306
1328508,1146559
1173563,1150187
3092581,1160881
4475278,1162290
5136492,1162337
816547,1162415
6419662,1162995
90830872,1163453
96007,1163690
5518068,1163710
5461079,1165321
5077159,1165969
7896782,1166219
8521432,1166920
320698,1166924
5293984,1167011
1053359,1167800
3812471,1167871
1030353,1168110
5005993,1168754
4752753,1168903
185626587,1169701
5431727,1170017
5252924,1170688
10262944,1170784
169773,1170828
1607030,1171082
5688409,1175040
4024336,1175114
4101554,1176670
2232041,1178959
1142056,1179410
5402027,1182421
4422188,1183054
5002066,1201278
494722,1201279
1467855,1201443
74150432,1202113
5290569,1202850
4601768,1202928
462904,1203404
5405648,1203446
4599343,1203886
10526415,1204692
13314835,1205430
5498238,1205451
5882966,1205681
132455952,1206789
7697862,1207305
6209900,1207520
243038841,1207913
8985488,1208080
5352599,1208455
11385288,1208645
1361123,1208688
4520347,1209067
7766560,1211539
1695653,1211752
1006109,1211774
4675885,1211793
4165473,1211905
7076391,1212345
5877960,1214121
167345947,1214308
10395006,1217154
1698467,1217249
214274875,1218724
4121403,1218727
1170108,1218743
4748720,1218750
5747397,1219181
876286,1219822
96543192,1220732
417304,1220808
83358472,1221713
458068,1222350
8184764,1222413
788843,1222550
5640644,1222859
9752654,1222865
8180340,1222868
14538295,1222870
5684442,1223761
222514615,1226138
4679875,1226139
4540147,1226345
5636326,1227167
1336962,1227413
4034138,1227642
14223457,1227643
1371440,1227723
1346481,1227730
6183592,1227810
314134,1228262
400266,1228502
7246896,1231331
1090052,1232017
4564015,1232855
1131478,1232864
5224462,1232887
1175682,1233339
4376826,1233551
5090805,1233773
265265432,1234742
5483781,1234743
5960272,1234808
1648634,1235724
388168,1237718
4555257,1237882
10489217,1238352
4387722,1239373
4376320,1240155
8563272,1240184
4705561,1240188
8288092,1240294
4324824,1240303
6299868,1241417
1612045,1241831
6216538,1243117
4069397,1245011
72137472,1247936
5342915,1248464
5204898,1250939
52500292,1251439
1169738,1251934
320037,1252091
2362861,1253409
3741,1253617
64256,1254934
14303533,1255153
82509982,1255216
264239951,1256142
4369481,1256280
5009068,1258911
5090927,1259037
197550,1261262
15440,1264458
4127805,1264833
4633369,1267245
159967712,1269463
4829162,1270978
4822547,1272219
5121691,1272715
1120431,1273612
5092547,1273722
4040216,1275723
4947078,1275741
9768804,1275825
7456956,1276070
341273,1277420
193925,1278247
536555,1278248
6068832,1278781
4870070,1279640
6514009,1279704
4903154,1280813
14257,1281246
92809,1281248
875864,1281634
107580942,1282403
370141,1283191
509805,1285884
1344834,1287787
9573506,1288960
4782332,1289105
12845781,1290396
4739449,1290484
61865,1292959
109554,1294778
407387,1296416
67965,1297498
2009621,1299653
11517171,1300437
5438054,1304472
4508512,1304738
6920529,1304871
1639658,1306818
1597193,1309351
189448787,1310821
5560199,1312236
4615012,1312943
72829,1314857
12934413,1316148
144526,1317892
4424052,1318050
185681987,1319186
8443021,1319994
5456386,1321976
12814587,1323352
4745437,1323353
505827,1326064
4442047,1328642
4666883,1328643
150730552,1328812
7577412,1329242
5133109,1330013
1202077,1330300
166931,1330597
2357271,1333017
60484,1333240
1401023,1333248
5140186,1333870
5137448,1334976
4571967,1337497
1661761,1338555
5116329,1338923
4630233,1338932
4415727,1340571
4335893,1340584
309776,1340710
4648572,1341048
5458095,1343096
4720312,1344234
103705272,1344283
442713,1346191
4470930,1349617
1104414,1349648
384669,1349808
541994,1349908
5575108,1350009
14395631,1350013
12397268,1350258
5520849,1352623
10476085,1352636
5870314,1353264
203707017,1353653
153380582,1354303
4593894,1354807
96376,1357823
9221830,1359929
457480,1361029
5333557,1362124
5300458,1362511
7437120,1364639
5312720,1365923
4654166,1369766
6930281,1371424
6066862,1376024
432954,1379947
5445603,1383235
5445604,1383236
14135381,1394232
4651598,1394331
82780552,1395475
4748339,1395586
6314058,1401367
545848,1401636
3444271,1402062
5422836,1402473
8531638,1409962
1015236,1420286
1158493,1421245
5883004,1422386
3719401,1436950
5364901,1437058
5417129,1437065
1530735,1440238
522962,1447927
5571787,1451544
312685,1454782
1005328,1455140
87773102,1459238
5032886,1459308
4263703,1460301
126664,1460314
4535784,1460556
3856531,1462407
6990589,1462945
82350,1463009
5569752,1463066
4825101,1463315
1488944,1464408
5788898,1465180
1446526,1468433
2611031,1470305
5244944,1470720
5002790,1472375
650765,1474275
1143057,1474946
8434628,1475748
106167932,1476954
1331309,1478145
207832,1479150
7791228,1479227
1234755,1481815
5436035,1481820
5172694,1483264
146252,1483986
108257132,1484783
5645725,1486084
4683808,1486581
4487073,1487888
4614320,1493674
5381746,1498721
5359381,1502284
4879880,1502558
4450153,1502660
117114282,1506233
438865,1506862
244997432,1507164
244997442,1507165
4380669,1507222
10958232,1517125
3417861,1517127
5811688,1517133
12854337,1519577
6235154,1519735
4159305,1525324
7904076,1525325
3038181,1530526
67489,1530875
4502899,1530889
4502900,1530890
5824606,1534307
322270,1540854
5002394,1549754
197314087,1552049
293356,1557824
5027723,1560223
991281,1560224
4096203,1561278
8531576,1561335
1029584,1565516
12452068,1574385
6346982,1583466
13721435,1583656
5883442,1583734
7920472,1584129
2995,1584236
5939266,1584795
207072,1585775
134290072,1587630
5052773,1594652
8134908,1595707
8446832,1596193
4458944,1600651
5506394,1602033
153060732,1604620
5077547,1604668
434439,1608575
359141,1611887
369673,1611888
4656022,1611899
5949674,1612780
4563806,1612831
3369961,1613649
5505866,1617845
85866,1618048
6195868,1621803
15020309,1621948
10075332,1623128
1103685,1627552
5607208,1627878
5346687,1628638
5173419,1631491
5917427,1633043
5948878,1636748
12053116,1637644
4338358,1638914
4680622,1638915
152265,1639108
4833987,1641396
5025700,1641397
333317,1657398
95596,1666460
5209268,1674169
6373558,1674427
7382986,1676299
5549104,1679647
381726,1679683
4896477,1682643
6461035,1695125
6739093,1714694
6739095,1714695
6739097,1714697
6533753,1714708
133615,1716049
251793,1716299
1615643,1717363
261273761,1736292
7704710,1747027
123156,1749207
154125452,1769331
1044799,1774718
4422325,1775848
1559248,1777268
4039553,1780379
134711062,1782006
164658027,1782408
17035,1791492
90132292,1792428
6915051,1792516
1042096,1803940
319476,1803963
55624,1804200
5636864,1805045
5508699,1805095
6049952,1815465
582089,1820997
1330547,1822498
3323191,1822499
63271962,1822500
10305332,1824052
4037980,1825516
11501296,1834841
1030469,1834843
156518,1835564
1229441,1837084
6081458,1838381
171980507,1839374
7111121,1839658
7315094,1840179
5678850,1840181
6846495,1840186
12337750,1841384
56439,1850364
5960384,1853201
4834328,1853729
1262934,1853756
5323942,1854574
252684532,1855302
10791188,1860049
5296708,1872449
1075475,1874316
11241286,1875106
8105517,1875163
6611178,1875164
5824898,1875381
1816261,1876375
14381209,1878623
1590886,1881733
5883468,1883492
5548365,1887914
236339,1890800
13568425,1890852
7724288,1896216
142759,1896689
4682015,1899419
7329492,1900243
298715,1902839
4827462,1903488
7372164,1904649
8869750,1904948
8869760,1904950
4618622,1904951
1333709,1904952
1609992,1905077
13358651,1906173
100705,1907527
397561,1908273
1267278,1914507
1478341,1915124
874920,1915139
256504162,1918205
5002583,1918641
104954,1932389
3205351,1933463
1037375,1934788
8849894,1935584
9112660,1936335
12010346,1938530
296422,1942902
8741052,1946085
8799854,1946697
7579514,1949927
5497256,1949928
8779742,1950330
8259542,1951697
249602642,1952547
10784326,1955363
5316698,1955506
7605900,1960562
4162694,1971018
7574736,1974165
5037731,1977769
263085,1978133
5187561,1978394
210216827,1978947
10941552,1978948
466601,1979319
2613461,1979412
4552550,1979851
5143916,1980059
4158164,1980837
7500070,1984507
5576256,1984573
252490212,1992095
6764201,2017482
13066063,2021419
6757585,2022551
6885415,2022739
5893919,2023528
6845611,2023541
6663468,2023780
5851182,2023830
5225128,2024142
172161,2024567
7704150,2025361
11279022,2025699
5316888,2029439
6450412,2029571
9747164,2029650
411608,2029731
4887080,2030059
1497917,2030962
6925163,2035129
129731692,2036799
7565138,2038961
8799544,2039239
10934954,2040565
102295392,2045018
150859042,2050048
1169872,2050874
5090642,2051198
4466332,2051242
2700831,2052389
5457575,2054112
5865625,2057004
4417895,2057670
9698010,2057877
9698012,2057878
4725556,2062849
1951,2062896
210404,2070519
4974856,2071973
2174391,2081594
3300651,2081698
478255,2093339
5380738,2094948
584245,2101562
1655652,2104093
51596252,2104111
58022102,2105354
5114878,2109402
3118521,2110637
7877348,2112034
5251764,2112411
1015280,2113556
6526981,2114742
13774435,2116228
52116332,2118464
4120281,2118913
4545871,2122859
426433,2125919
6624690,2125991
14292277,2125996
6135560,2130722
7556676,2131087
1090764,2134579
9228728,2135505
1336771,2136625
863748,2137527
4747660,2137570
88589882,2137806
4545072,2140112
4327279,2140302
10176728,2141851
1238213,2142950
84748,2144649
1707264,2144933
7848438,2150822
8372084,2186152
69044742,2186397
5158978,2190047
6943831,2193752
115903492,2197550
4879741,2204057
7805266,2205443
11002244,2209279
6730777,2215127
5678595,2222298
7408794,2231708
5337400,2241958
5739734,2242413
6395658,2243014
9489984,2266664
4668806,2269355
92409052,2269369
4508324,2274981
253979062,2275160
54036462,2275393
9127462,2277175
4424892,2277393
8551730,2280386
7734488,2283278
5320010,2286089
5505909,2291325
7972342,2296145
6126970,2296458
9799448,2297503
12659239,2298550
6721615,2298843
399943,2300797
170278477,2303524
2773351,2306318
12608401,2316986
2286831,2323229
5306674,2324348
7921154,2326940
4331451,2336833
4569129,2338472
8799514,2340202
1643841,2350274
92831,2350275
129722372,2350281
5637729,2355780
7389368,2368499
8629200,2374251
4105538,2374648
242642671,2375398
83933752,2376610
817120,2376955
209482,2377183
164759887,2377765
7809568,2383506
66496702,2383785
4135170,2393103
8134760,2393330
14799781,2393596
1211081,2393789
252878112,2404725
152897,2406584
5237107,2408065
5390594,2424522
4511317,2424527
8981350,2428337
5564827,2431544
5564825,2431545
5564826,2431546
77065,2432997
6487877,2438113
603454,2440038
12989703,2446147
3548,2449819
6497321,2458733
1636303,2463495
12125742,2463589
110847392,2465884
375538,2465887
265878302,2466243
7269224,2468749
10183906,2476296
524260,2491600
7004385,2495439
1102128,2497124
8951064,2499373
8983882,2501135
4075471,2503567
9697290,2517043
149807032,2518739
209943,2535117
8925080,2537056
8780006,2537079
204435,2537084
1000644,2541542
5017346,2549203
109185452,2555642
8267436,2558848
5901404,2570462
70334182,2577666
6708247,2579739
5812493,2583376
209557,2583472
4875885,2585081
485308,2599265
3404011,2606629
6577751,2620487
5624615,2620575
8002308,2628516
296532,2628532
11083678,2632573
6419834,2636974
6419836,2636975
6419838,2636976
10148412,2637045
122586492,2641284
462719,2642888
5497899,2643928
10659159,2643971
5817942,2661003
537915,2671285
4508509,2692598
10100196,2698452
3681791,2709421
1220756,2714857
4165213,2715256
2038501,2725547
6192434,2725887
4218745,2730869
94376,2731568
214396385,2735475
5888894,2745953
1281301,2748824
5089283,2749260
5316882,2749261
10488549,2750791
49288682,2750910
5027444,2759653
4435425,2763904
7544626,2766605
8362306,2768811
1620657,2770001
7570640,2771888
8624700,2772248
270420452,2773775
5865177,2774304
11488096,2781361
268315,2785113
7900436,2792784
1084392,2797008
6176966,2803837
13845157,2804798
121550,2805222
5181312,2806506
6192436,2812521
7299240,2819374
5037847,2820866
9416922,2823317
4023122,2828132
9867938,2830886
5018096,2835724
4585579,2836188
9710954,2837513
7135249,2839345
9833404,2841499
10824182,2843127
7111921,2843148
9852056,2843821
9852058,2843822
9380318,2852352
53319292,2862660
1003713,2862664
5460209,2866441
7347528,2873630
7259220,2880152
8383942,2882508
12105892,2887286
1369300,2893837
153719,2894554
7362208,2894864
67398,2895245
9249420,2896900
9908264,2898853
1897121,2898854
9908262,2898855
895375,2899630
4467663,2901184
236623491,2904345
444276,2905647
59822132,2906888
4837702,2907869
484867,2910289
7552376,2912490
129707842,2922526
112915182,2923765
5859756,2925056
9947202,2925506
334818,2927789
94184222,2929101
65276282,2929686
10083804,2929712
4939092,2931753
5539855,2932342
2829491,2935632
9622018,2936588
10774798,2936600
202641,2940728
10995298,2947282
6472571,2989637
9914294,2989816
4539771,2989836
9825444,2989844
324422,2989856
233511441,2990883
10381186,2994679
173588897,2994765
9830190,2996725
50383622,2997593
3932631,2998091
8553,3004146
810797,3010579
5039756,3010829
12935,3013766
10232896,3015218
4743141,3015261
1641371,3015967
9763804,3015973
1530870,3022534
11713589,3025739
9383506,3026535
11149958,3028784
9979128,3032000
4884411,3033017
5589342,3034394
10102676,3066797
10422476,3074629
4892349,3099746
3749071,3100794
5869460,3101250
5946828,3102588
10139346,3103074
5845038,3109739
59337362,3111370
12287896,3119208
8377568,3119518
13202355,3120656
8884196,3129619
9067214,3129620
7572550,3131500
1575641,3131697
12850717,3136556
8941512,3137181
50441612,3137557
65449432,3138907
4721226,3141056
5387810,3144333
10351982,3145493
7913308,3147246
14504831,3147247
8676170,3150173
10700509,3150281
10573681,3150789
62616,3151133
5551652,3151693
9783264,3153771
378176,3157152
5481333,3157501
80053282,3158699
7270558,3181398
1371952,3189913
11364132,3191383
3834831,3193291
5261676,3204697
4411002,3204739
957146,3214417
4551471,3215563
10983432,3223226
805467,3224139
1004007,3226400
519388,3226403
68029202,3230965
10731866,3234613
2766421,3234988
5869455,3245522
1532095,3255374
7061575,3256655
51056372,3257068
4705891,3266705
6081336,3267138
4315216,3270109
1532160,3271939
12188560,3277438
68004202,3278733
10892180,3281340
13441923,3285777
11350650,3293001
7890388,3297589
870558,3299181
1369531,3306311
10236028,3308821
10190714,3310716
318327,3314003
163257097,3317899
4433999,3319094
11197310,3320613
128112742,3324295
10996324,3329353
6341946,3331471
10683053,3334932
5301517,3344895
476923,3346171
10630773,3346862
11491104,3348076
11153374,3349945
4081137,3349946
9941006,3369864
4327285,3379250
8875228,3383307
11009186,3390909
8449956,3393549
5518517,3395190
137724,3401419
57753012,3401428
4508635,3406396
5432030,3406412
3722961,3412654
50365332,3421010
453510,3424575
11149980,3431568
8055809,3445688
11611245,3447732
245839682,3452560
5894623,3456223
6241066,3456305
6241064,3456306
6255628,3457247
5241186,3458215
11493386,3458231
11317628,3458421
324215,3461174
8128461,3461175
328089,3461176
11363514,3464222
4576773,3464547
11326354,3466004
7978640,3466840
7928168,3468402
4097180,3484240
4531914,3488099
10497845,3489353
9655880,3494058
4418637,3502629
4375578,3502630
10735584,3508332
7228994,3509361
14003143,3513083
11806723,3515735
51465262,3516966
1554084,3519847
1685231,3520068
83766392,3521282
7550924,3524045
11623753,3527590
68870292,3533467
73284092,3534427
11399310,3538004
8077725,3538041
7917252,3566422
10118704,3566701
11733477,3568669
9880802,3579752
8700030,3581463
150688792,3584773
10288528,3586624
11148548,3589795
9404568,3599210
4593893,3603264
1725941,3611318
4620409,3613603
14432335,3613675
13174651,3614492
11634855,3614865
6356906,3615937
11715019,3615939
4603165,3619436
5252346,3619655
105238022,3621625
12036464,3622711
172340,3623152
9343006,3625101
12436696,3626540
1097501,3631037
10817564,3631154
5005352,3631156
12054408,3633351
252413182,3634104
11787173,3634373
11900759,3636921
3732311,3637844
1217736,3638928
10140512,3639843
11066890,3644740
12225248,3646558
8586822,3651040
11261318,3651156
4462315,3653597
9418280,3661273
4548252,3663188
4884408,3663189
11957295,3667942
11957297,3667943
96263612,3668848
5174158,3672117
12418980,3672118
543936,3675758
4553069,3676452
10141776,3676531
565598,3681675
54149882,3682954
205201,3683125
14845171,3684401
1378059,3685487
8728632,3688317
87586932,3690547
10698295,3691414
12274254,3694471
5405745,3712273
12576468,3712358
12113392,3712430
12596315,3712587
355682,3715852
5853764,3716025
5251794,3724244
11149920,3724245
4947508,3724246
10030064,3727399
4418129,3728350
4563011,3733479
15156935,3733723
10418318,3744660
5831586,3753655
6079580,3760300
14448589,3760301
9265380,3761204
9879334,3763282
4595436,3769354
3386041,3771097
403472,3772643
5363640,3794426
13232265,3796092
12261212,3798212
9089140,3801110
9974620,3804365
5279801,3811034
5286668,3814607
4334,3814906
8080853,3819352
1441972,3819355
128398852,3820699
7904278,3824380
13217939,3829695
5278324,3849419
7125715,3854929
4786694,3874252
264003621,3875541
191533637,3881653
4684793,3884971
4495106,3889409
190096,3896327
14438007,3896330
5485261,3904797
12764527,3905488
12840697,3906641
4335251,3907118
7810368,3911280
1312971,3921764
76423152,3923609
53810332,3934572
15103517,3936953
10602039,3943249
12724805,3943371
5624840,3945376
12122534,3949081
13064553,3950593
13179665,3955305
414231,3955405
13136637,3961125
13271333,3965016
10392390,3965023
6420872,3967125
111189222,3970405
12237308,3971410
465943,3973467
1294994,3976664
13329689,3979458
13290973,3980401
12918039,3981459
12161618,3983431
9823448,3984170
49487702,3989059
224899975,3993683
12244842,3996459
159405702,4000167
13485425,4006735
254705432,4010174
82772052,4012659
7233672,4014343
252108,4019407
256092452,4020669
13852129,4022943
13997053,4022949
194130,4023715
11874595,4025142
10846002,4025344
4489965,4026243
4739068,4028226
12529958,4034975
60416112,4038483
11594933,4039488
4771456,4043606
97403172,4045245
145416132,4046852
14101101,4047370
2588501,4050787
13345123,4062368
6264110,4062369
7810662,4069499
207714747,4069818
12927609,4076522
14135739,4086806
5158041,4098668
11314060,4103508
9794320,4108111
10075736,4109291
12290008,4115181
10491593,4115599
11933511,4125288
482474,4129642
14232869,4132276
13855691,4144098
64913962,4151678
8629176,4159155
5034052,4166412
5408493,4196585
10086434,4200400
6492001,4237598
7851528,4239767
13858359,4255854
12216166,4261801
10319648,4262995
8955190,4263569
66532662,4283505
4490433,4286381
5829877,4286382
5043750,4295203
49675992,4295766
14741507,4295859
10192106,4296208
114372002,4296245
5269040,4298062
8909214,4298214
161012712,4298356
6986427,4298895
64603172,4313970
85472182,4321937
8904444,4350018
9681066,4392962
49364772,4400287
12237158,4401171
155889,4413954
11447816,4419409
14511485,4421345
11403830,4421353
4093889,4435452
5790323,4439214
9669040,4451361
98268412,4465598
1601040,4476479
14538317,4483222
181643,4498961
7895512,4535797
49539522,4554445
14664833,4559160
101690132,4567122
14603991,4602658
208174287,4607540
75119,4618495
882924,4618736
13258407,4629421
13355723,4631518
373350,4631525
9892262,4639956
14577253,4642739
10849150,4645179
5646827,4646260
86086112,4647748
86086102,4647749
65562,4655741
13537635,4669501
14962953,4675784
7950696,4676325
4984340,4681895
13248935,4686296
14216993,4688557
15119461,4688558
7211338,4690922
72750732,4691378
5602798,4696621
4864250,4703135
15029987,4704075
54780682,4706144
5642240,4707560
14514565,4708077
285623,4708231
15273181,4710451
49794072,4710950
7021991,4716733
50420362,4719109
61054142,4721859
64126892,4722021
