"";"artist_id";"name";"gender"
"1279";1428721;"Ayoub";"male"
"1280";125418622;"Herusn";"uncertain"
"1281";111650892;"Obscuremane";"uncertain"
"1282";59262692;"5 Minuten";"uncertain"
"1283";1355759;"G. Bonson";"uncertain"
"1284";65124212;"Pure Negga";"uncertain"
"1285";14390607;"Bartleby Delicate";"uncertain"
"1286";14645183;"Roger Souza";"male"
"1287";4243107;"DJ Yaya";"uncertain"
"1288";90838532;"Musique Sereine Et Relaxante, Musique Pour Travailler Et Se Détendre, Deep SLeep From Sandman";"uncertain"
"1289";4569067;"Brux";"uncertain"
"1290";153346842;"Kenny Kensinngton";"male"
"1291";62473572;"Teenage Priest";"uncertain"
"1292";10398132;"Blindsmyth";"uncertain"
"1293";1409234;"P. Paul Fenech";"male"
"1294";10880206;"CA$HPASSION";"uncertain"
"1295";168340317;"梁图图";"uncertain"
"1296";11659;"Shuggie Otis";"male"
"1297";6651232;"Wakizashi";"uncertain"
"1298";1274708;"Angel Lamar";"uncertain"
"1299";11002154;"Christopher Morphitis";"male"
"1300";6764829;"Cesqeaux";"male"
"1301";6950917;"Los Zíngaros";"uncertain"
"1302";6036120;"Les Talens Lyriques and Christophe Rousset";"male"
"1303";14994691;"Jazz BGM for Concentration";"uncertain"
"1304";1804491;"Rinat Bar";"female"
"1305";4646373;"BARUCH";"male"
"1306";12417044;"Jay Arrow";"male"
"1307";93179972;"Marcou franck";"male"
"1308";9277388;"The Guilty Brigade";"uncertain"
"1309";1135611;"Kenny """"""""Blues Boss"""""""" Wayne";"male"
"1310";4421;"DragonForce";"male"
"1311";8537186;"Fa-Zeta";"uncertain"
"1312";128283;"Pierre Louki";"male"
"1313";6123434;"Farmdale";"uncertain"
"1314";152886042;"Yellow Gaza";"uncertain"
"1315";4538293;"Blane";"male"
"1316";14657403;"Blupill";"uncertain"
"1317";3132731;"Bauchamp";"uncertain"
"1318";5513225;"Black Ooze";"uncertain"
"1319";11914137;"Duffmusiq";"uncertain"
"1320";4626547;"La Bambilandia";"uncertain"
"1321";1085547;"The Ohio State University Marching Band";"uncertain"
"1322";9962668;"Tom Arte";"male"
"1323";71287;"Patent Ochsner";"male"
"1324";8539848;"Yuga";"male"
"1325";136014852;"Joikim";"uncertain"
"1326";264883;"Roque Narvaja (F)";"male"
"1327";4761403;"Matty Mullins";"male"
"1328";4744759;"Ernst Haerfliger";"male"
"1329";366926;"Dantes";"uncertain"
"1330";120473162;"Rosetta";"uncertain"
"1331";4548417;"Andrew Murgatroyd";"male"
"1332";62340472;"Chad Harrison";"male"
"1333";180366;"Sara Lorenz";"female"
"1334";108517672;"Bianca Andrade";"female"
"1335";108111362;"魏廣晧";"male"
"1336";1340084;"Foster & Allen";"male"
"1337";6666336;"Jai Wolf";"male"
"1338";5103263;"Shanti Celeste";"female"
"1339";4591836;"Fabio Angelini";"male"
"1340";142173552;"Jake Believe";"male"
"1341";11925537;"Evih";"uncertain"
"1342";88170802;"LRMEO";"uncertain"
"1343";156659092;"Steve Six";"male"
"1344";4089778;"Jack Presburg Jazz Orchestra";"male"
"1345";62067172;"Captain Sparks & Royal Company";"male"
"1346";294649;"Simon From Deep Divas";"male"
"1347";170642;"Hazmat Modine";"male"
"1348";10446344;"The Clever and the Casual";"uncertain"
"1349";13599089;"Elzbieta Gajewska";"female"
"1350";14051447;"Emma Lov";"female"
"1351";297946;"Sunlight square";"uncertain"
"1352";444398;"I Break Horses";"female"
"1353";7070025;"Luca Benedetto";"male"
"1354";4769359;"The Mad Stuntman";"male"
"1355";487872;"Noyland";"uncertain"
"1356";5769041;"Nicolas Gardel";"male"
"1357";321277;"Marie Rottrova";"female"
"1358";77394632;"Yelsha";"uncertain"
"1359";74150592;"Grande Amore";"uncertain"
"1360";58709922;"Freja The Dragon";"female"
"1361";184774827;"Viudo";"male"
"1362";1148385;"Mohammed Antar";"male"
"1363";54451252;"Erin Harris";"female"
"1364";7190348;"Saint-Maur String Quartet";"uncertain"
"1365";11230614;"The Cameron Collective";"uncertain"
"1366";50437312;"Vinnie Camilleri";"male"
"1367";11496266;"Cá Hồi Hoang";"uncertain"
"1368";15126957;"Ane Alma";"female"
"1369";4028870;"Freedom To Glide";"uncertain"
"1370";4579919;"Gene Varrone";"male"
"1371";190978987;"Seeped";"uncertain"
"1372";13097627;"Vérène Arnold";"female"
"1373";14290229;"Avoid";"uncertain"
"1374";12262112;"Original Cast of Amélie";"uncertain"
"1375";85915362;"DonDonDiddy";"uncertain"
"1376";1141450;"Joey Allcorn";"male"
"1377";167571157;"LZ";"uncertain"
"1378";101662212;"DJ Mayoria";"uncertain"
"1379";82802262;"Rumer & Rob Shirakbari";"mixed"
"1380";82976;"Krystal";"uncertain"
"1381";6231414;"Smiley The Ghetto Child";"male"
"1382";65639752;"XBF";"uncertain"
"1383";9164;"The Presets";"male"
"1384";6368092;"Pooks";"uncertain"
"1385";13728027;"Luckhaos";"uncertain"
"1386";5347412;"Laurent Turenne";"male"
"1387";66112;"Eric Weissberg";"male"
"1388";12491094;"Aiobahn";"male"
"1389";179540;"Jonas Gwangwa";"male"
"1390";6761761;"Comédie Française";"uncertain"
"1391";6037512;"Cheikh Abou El Einein Schouauchaa";"male"
"1392";15023273;"The 8-Bit Big Band";"uncertain"
"1393";7100113;"Orchestre Chemssy";"uncertain"
"1394";89288;"Karym";"male"
"1395";4029516;"JOHNNYSWIM";"mixed"
"1396";4332978;"Three of Us";"uncertain"
"1397";158798002;"Phát La";"male"
"1398";152217072;"九梓";"uncertain"
"1399";1077982;"Matt Perrine";"male"
"1400";4695;"Aiza Seguerra";"male"
"1401";70433252;"Z32";"uncertain"
"1402";6429924;"Evanns";"uncertain"
"1403";12657701;"AJ Salvatore";"male"
"1404";138341582;"paulsama";"male"
"1405";1042357;"Rayess Bek";"male"
"1406";13994311;"Joe Pellecchia";"male"
"1407";97513832;"Dym Thomas";"uncertain"
"1408";372083;"Philippe Candelon";"male"
"1409";203223;"Kaoru";"uncertain"
"1410";5810540;"Deyvis Orosco";"male"
"1411";124757;"Aleister Crowley";"male"
"1412";302615;"Martina and Maria Eugenia Diaz";"female"
"1413";153036862;"O Da";"uncertain"
"1414";155115612;"Ekkehard Schloifer";"male"
"1415";1183016;"Antiphonics feat. Vuvuzela South African Sound";"uncertain"
"1416";11544051;"The Clown Factory and Happy Birthday";"uncertain"
"1417";7614124;"Detroit Boys";"uncertain"
"1418";64758;"Tommy Shaw";"male"
"1419";269559;"Cheb Mamine";"male"
"1420";6448376;"Zoom Entertainments Limited";"uncertain"
"1421";278548;"Sarah Dawn Finer";"female"
"1422";7220;"Jim Jamison";"male"
"1423";109277042;"LUNAKAI";"uncertain"
"1424";367792;"Betty Missiego";"female"
"1425";7385352;"Franklin D Felice";"male"
"1426";86385622;"Luis Mint";"male"
"1427";6945777;"Stephanie Santiago";"female"
"1428";5995214;"Shlishyat Tzeva Tari";"uncertain"
"1429";12091340;"Longus Mongus";"male"
"1430";13952035;"Jalouse";"uncertain"
"1431";71390;"Mary Fahl";"female"
"1432";7144575;"Shannon Nelson";"female"
"1433";58107842;"Think Cre8tive";"uncertain"
"1434";129947152;"Katie";"female"
"1435";134296732;"Sandra Promis";"female"
"1436";78406882;"Copain du web";"uncertain"
"1437";154278192;"Concerto di Margherita";"uncertain"
"1438";261837;"The Vision";"uncertain"
"1439";50981752;"Durand Jones";"male"
"1440";4726293;"MC Ruffian";"uncertain"
"1441";4513894;"Mick Turner";"male"
"1442";83496;"François Jullien";"male"
"1443";84724;"Michel Hindenoch";"male"
"1444";13174021;"Zoom Square";"uncertain"
"1445";1675470;"Karen Peck";"female"
"1446";67742;"Droid";"male"
"1447";1485306;"Anna Lee";"female"
"1448";160734122;"Gloria Bars";"female"
"1449";188172;"Benny Carter & His Orchestra";"male"
"1450";267000;"Daouf";"uncertain"
"1451";5012181;"BTM";"uncertain"
"1452";191334687;"pnahor";"uncertain"
"1453";75010202;"Nuski2Squad";"uncertain"
"1454";4386779;"Giwrgos Orfanidis";"male"
"1455";4956702;"Copa";"uncertain"
"1456";87275312;"STØTS";"uncertain"
"1457";5293270;"Walter Bobbie";"male"
"1458";9402062;"Shawn Wasabi & YDG";"male"
"1459";4369948;"Remik";"uncertain"
"1460";1332478;"Ivan Espinal";"male"
"1461";5511920;"The Inner Circle";"male"
"1462";382881;"Luca Lento";"male"
"1463";15162311;"Tyler Cunningham";"male"
"1464";6407370;"Midi Culture";"uncertain"
"1465";81389032;"Wnro";"uncertain"
"1466";10048294;"Body of Light";"uncertain"
"1467";5473744;"Dan Spataru";"male"
"1468";170259377;"WhyDoubleYou";"uncertain"
"1469";245393;"Tortuga";"uncertain"
"1470";5767045;"Bob Hebb";"male"
"1471";169458977;"Laborgang";"uncertain"
"1472";169458577;"Janae Wynn";"female"
"1473";58198062;"Tyler Burkhart";"male"
"1474";62164;"Magnetic Soul";"uncertain"
"1475";5277303;"Vanderslice";"male"
"1476";13533393;"Foé";"male"
"1477";533022;"Billie Holiday, Eddie Heywood Orchestra";"female"
"1478";9521234;"Shadow of Intent";"male"
"1479";140133532;"Xam2";"uncertain"
"1480";4763850;"The Breathers";"uncertain"
"1481";129417902;"Adrian Theophilus";"male"
"1482";6389882;"Olivier P";"male"
"1483";3034181;"Tantara";"uncertain"
"1484";7229;"Canadian Brass";"male"
"1485";76301612;"Vlossom";"uncertain"
"1486";16085;"Blame";"uncertain"
"1487";94992;"Agent Orange";"male"
"1488";5831947;"Gianluca Maccarrone";"male"
"1489";534748;"Alex Mind";"uncertain"
"1490";74357;"Marina";"female"
"1491";5208898;"Валентина Толкунова";"female"
"1492";6841651;"Zion Music";"uncertain"
"1493";109008602;"My Little Pony Hörbücher";"uncertain"
"1494";71303;"Maud";"female"
"1495";1073425;"TrePaper";"male"
"1496";3342;"Dispatch";"male"
"1497";6144990;"Vénérable Daj Duc Thich Phuoc Chanh";"male"
"1498";5621553;"Bodon";"uncertain"
"1499";13565173;"Yung Titties";"male"
"1500";167586717;"Habib Jbeli";"male"
"1501";12256396;"Mantrell";"uncertain"
"1502";13037169;"Daniel Schmutzhard, Akademie für Alte Musik Berlin, René Jacobs and Daniel Behle";"male"
"1503";6282682;"Sidyson";"uncertain"
"1504";57616;"Manoa";"uncertain"
"1505";4231;"NoMeansNo";"male"
"1506";71950432;"Feeno";"uncertain"
"1507";5231613;"Choeur National de la Radiodiffusion Française";"uncertain"
"1508";50617772;"Wilson";"uncertain"
"1509";1156839;"Guy Bergeron";"male"
"1510";1705427;"Diamond & The Psychotic Neurotics";"uncertain"
"1511";5537020;"The Gyptie";"uncertain"
"1512";6730131;"The Hot Sardines";"female"
"1513";102605252;"薛杨";"uncertain"
"1514";48690211;"Mc Apollo sp";"male"
"1515";186634757;"Divine";"uncertain"
"1516";1324262;"Blue Vibrations";"uncertain"
"1517";84272;"Aïssa";"uncertain"
"1518";13495615;"Diniboy";"male"
"1519";78124;"Tuck Andress";"male"
"1520";520529;"Djakout";"uncertain"
"1521";5126441;"Janick Martin";"uncertain"
"1522";4543810;"Bruno Giuranna";"male"
"1523";4672144;"Stefan Rauch";"male"
"1524";5553935;"Delirious & Alex K";"uncertain"
"1525";166655087;"Cali JTM";"uncertain"
"1526";9994720;"Peter Dugan";"male"
"1527";10325;"Homelife";"uncertain"
"1528";1603526;"Giovanni Gabrieli";"male"
"1529";5612832;"André Mitnik";"male"
"1530";4802931;"Roccuzzo";"uncertain"
"1531";93315812;"Yann Camargo";"male"
"1532";362629;"Mani Sharma";"male"
"1533";154573781;"寸梦山";"uncertain"
"1534";3310651;"Andrey Boreyko";"male"
"1535";86682;"Mercedes Simone";"female"
"1536";9411236;"AN3M";"uncertain"
"1537";149213;"Franck Dubosc";"male"
"1538";7501566;"John Westbourne";"male"
"1539";14729251;"Green Velvet, The Advent, Industrialzyer";"uncertain"
"1540";13436755;"Shalom Maggiori-Saada";"male"
"1541";54401622;"Pantea Panahiha";"female"
"1542";639883;"Toto Sorioso";"male"
"1543";180229787;"贯和暖";"uncertain"
"1544";13724;"Tekila";"uncertain"
"1545";5033943;"Sébastien Daucé";"male"
"1546";351355;"Shadi Fares";"male"
"1547";68316212;"Sanguine Eagle";"uncertain"
"1548";276512;"Manuel García";"male"
"1549";6066316;"Creams";"uncertain"
"1550";3127801;"Dirk Joeres";"male"
"1551";11543525;"State of Ember";"uncertain"
"1552";1492378;"Shiva Rea";"female"
"1553";98160232;"Bubble Club!";"uncertain"
"1554";5245534;"Anindita Mukherjee";"female"
"1555";1390990;"Agatha De Co";"female"
"1556";1471737;"Raam";"male"
"1557";94582522;"Boyso";"male"
"1558";1617774;"Vincent Boucher";"male"
"1559";92137462;"Lucas Rmx";"male"
"1560";8117269;"Steve Shit";"male"
"1561";6787373;"Tobias Jensen";"male"
"1562";208165;"El Perrate, Paco de Lucia";"male"
"1563";133758212;"YXHIKO";"uncertain"
"1564";5475862;"Benni5stax";"uncertain"
"1565";7574944;"Jokie";"uncertain"
"1566";3816801;"Baila y Brinca";"uncertain"
"1567";57239552;"Yespho";"uncertain"
"1568";4983398;"DanSingKids";"uncertain"
"1569";129607902;"STANOVSKY";"uncertain"
"1570";7609052;"Steve Michaels";"male"
"1571";58925182;"Mokhtar Junior";"male"
"1572";1257460;"The Delmontes";"uncertain"
"1573";9421754;"Theo Poles";"male"
"1574";164416127;"Glen Child";"male"
"1575";153019932;"Ike & Kaya";"mixed"
"1576";583;"Chromeo";"male"
"1577";9961862;"Harry Allouche";"male"
"1578";10310658;"Kakou Reyes";"uncertain"
"1579";14894;"Colbie Caillat";"female"
"1580";8398818;"Ditikes Sinikies";"uncertain"
"1581";1466754;"Natacha Kudritskaya";"female"
"1582";13064179;"ZTB";"uncertain"
"1583";7754940;"Brian Crettenden";"male"
"1584";4259080;"Coro do Instituto Monsenhor Airosa";"uncertain"
"1585";10176688;"Kensington Lima";"uncertain"
"1586";75471;"Anders Johansson";"male"
"1587";5248281;"Tweeds";"uncertain"
"1588";331288;"Guig Ghetto";"uncertain"
"1589";1693870;"Jean-Claude Bihary";"male"
"1590";62979582;"Ronnie W Verboom";"male"
"1591";91760162;"MILO MAE";"uncertain"
"1592";876343;"Reaction";"uncertain"
"1593";616169;"Sadahzinia";"female"
"1594";1650563;"Hollywood Hustlers";"uncertain"
"1595";117840782;"She";"uncertain"
"1596";102638;"Wild Horses";"uncertain"
"1597";172700;"Salaryman";"uncertain"
"1598";13746153;"DuoViolins";"uncertain"
"1599";173480357;"琳信";"female"
"1600";4556577;"Janine De Waleyne";"female"
"1601";8405246;"Mc Luck";"male"
"1602";1091432;"Aniella Noukiama";"female"
"1603";11158600;"Rivertree Singers Festival Chorus";"uncertain"
"1604";1664;"Doctor Rockit";"uncertain"
"1605";8061;"God Module";"male"
"1606";14740207;"The Prince Karma";"male"
"1607";179775277;"Madam Herbivore";"female"
"1608";159260062;"$olo";"uncertain"
"1609";53062972;"Mayja Kristalinskaja";"female"
"1610";66184;"Orchester Anthony Ventura";"male"
"1611";321956;"Indexi";"male"
"1612";12489702;"Cafe Latino Dance Club / Bossa Nova Lounge Club";"uncertain"
"1613";194966;"Hot Toddy";"uncertain"
"1614";11715609;"Travis Thompson";"male"
"1615";61302402;"Helena Albernaz";"female"
"1616";80580842;"Vadim Kobal";"male"
"1617";122012232;"Solo Made";"uncertain"
"1618";80071862;"Berrin Keklikler";"female"
"1619";5097943;"Alex Garnett";"male"
"1620";16370;"Léonard de Léonard";"male"
"1621";9592978;"Iranian Group";"uncertain"
"1622";7374170;"Vondkreistan";"uncertain"
"1623";10083030;"Simply Beautiful";"uncertain"
"1624";5122737;"Амирина";"female"
"1625";14216613;"于文文";"female"
"1626";988868;"Die Blauen Jungs";"uncertain"
"1627";15276589;"100m's";"uncertain"
"1628";5300413;"Humbird";"uncertain"
"1629";6756303;"Marker Starling";"male"
"1630";269615;"Free Gospel Band";"uncertain"
"1631";185421687;"Gabrielz Shelby";"male"
"1632";878264;"Alan Smith";"male"
"1633";1296694;"Billy Haley & His Comets";"male"
"1634";181477;"De Randfichten";"uncertain"
"1635";137857482;"Music Viral Mundial";"uncertain"
"1636";65473;"Kingdom Come";"male"
"1637";133813352;"De Bonne Humeur Musique Reggae";"uncertain"
"1638";15274;"Cultura Profética";"male"
"1639";172849187;"江玥礼";"uncertain"
"1640";11296274;"Looke";"uncertain"
"1641";7275546;"Get A Room !";"uncertain"
"1642";1273563;"Team Deep";"uncertain"
"1643";69880942;"Gdup";"uncertain"
"1644";115384382;"Keelo";"uncertain"
"1645";262759;"Divine Comedy";"male"
"1646";14995949;"To Be Free";"uncertain"
"1647";5243541;"Miloh Smith";"male"
"1648";49477052;"Rezinsky feat. Nerlov & Camille Després";"uncertain"
"1649";11865641;"Ensemble soliste XXI";"uncertain"
"1650";62276262;"Cain Deezy";"male"
"1651";121728;"Plankton";"uncertain"
"1652";9999386;"Camille Pépin";"female"
"1653";5634392;"Caïnan Dawn";"uncertain"
"1654";437626;"Speechless";"uncertain"
"1655";99204962;"Brent Colon";"male"
"1656";5445611;"Av.i";"uncertain"
"1657";257470;"East West Affair";"uncertain"
"1658";165591457;"Brokenfuse";"uncertain"
"1659";556164;"CSC Funk Band";"uncertain"
"1660";10837122;"Hedi Donia";"male"
"1661";14177037;"Nikolaus Harnoncourt, Christoph Prégardien, Matthias Goerne & Concentus musicus Wien";"male"
"1662";9998930;"Nakuru";"uncertain"
"1663";177086417;"GR€Y";"uncertain"
"1664";5476865;"Caleborate";"male"
"1665";93207212;"Doğu Swag";"male"
"1666";5294321;"Essama Elysée";"male"
"1667";1580693;"Glyn Waters";"male"
"1668";1235635;"Joseph Cooper";"male"
"1669";15136299;"ellene";"female"
"1670";3688381;"Jacopo";"male"
"1671";382386;"Baiano e os Novos Caetanos";"male"
"1672";5568049;"La Karabine";"uncertain"
"1673";136330742;"Wanton chulito";"uncertain"
"1674";165810437;"Ziris";"uncertain"
"1675";6573789;"Mulatho";"uncertain"
"1676";148833822;"Pepi Sonuga";"uncertain"
"1677";5621629;"Dr. Henry Jekyll";"male"
"1678";158112;"Batterie-fanfare De La Gendarmerie Mobile";"uncertain"
"1679";354886;"Codice";"uncertain"
"1680";126729302;"Malaka";"uncertain"
"1681";13767417;"Yapoos";"female"
"1682";1325872;"Cheche Mendoza";"uncertain"
"1683";1581142;"Brainwave-Sync";"uncertain"
"1684";64210;"Guttermouth";"male"
"1685";10439864;"Aislinn Logan";"female"
"1686";513292;"Joe Stilgoe";"male"
"1687";14272363;"Très Mortimer";"male"
"1688";83403092;"Gxrrixon Productions";"uncertain"
"1689";7406332;"BROCKHAMPTON";"male"
"1690";4726502;"UZZI";"uncertain"
"1691";1975671;"Stefan Kaye";"male"
"1692";5991;"John Tejada";"male"
"1693";15221931;"Vuthea";"male"
"1694";84581782;"Zachi";"male"
"1695";75434;"Danilo Perez";"male"
"1696";152456062;"卜渊";"male"
"1697";13970907;"KYANU";"uncertain"
"1698";283341;"Zaratustra";"uncertain"
"1699";13903365;"AyamMi$ter";"male"
"1700";6847587;"P. Morris";"uncertain"
"1701";7920760;"Scissor Haus";"uncertain"
"1702";6424154;"Musiciens Des Orchestres De La Garde Républicaine";"uncertain"
"1703";388695;"Gavroche";"uncertain"
"1704";4486715;"Анастасия Приходько";"female"
"1705";377248;"Coumba Sidibe";"female"
"1706";145788272;"KENTUKKI";"uncertain"
"1707";151425862;"Dada & Void";"uncertain"
"1708";1296269;"Kaos-Duo";"uncertain"
"1709";155353012;"程刚";"male"
"1710";129260512;"Zinsu";"uncertain"
"1711";106791572;"97alphon$o";"male"
"1712";78862;"Plan Three";"male"
"1713";56249412;"Lemas";"uncertain"
"1714";82315;"Andy Kirk & His Twelve Clouds Of Joy";"male"
"1715";143639822;"Another Sound";"uncertain"
"1716";49899882;"Sofiane Ledhem";"male"
"1717";150321;"Oh! Tiger Mountain";"uncertain"
"1718";4249642;"Connie Kay";"male"
"1719";12985891;"MC PRIME";"uncertain"
"1720";153246;"Philippe Rombi";"male"
"1721";355130;"Eduard Brunner";"male"
"1722";10066790;"Fabio Rovazzi";"male"
"1723";168216177;"$h̟i͞b̢";"uncertain"
"1724";14488;"Charalambides";"mixed"
"1725";56032342;"Murat Bektaş u Fatma";"mixed"
"1726";147549;"Das Glow";"uncertain"
"1727";64875862;"La Tiguerita";"uncertain"
"1728";157310042;"Andre Guzman";"male"
"1729";150446;"Riva Starr";"male"
"1730";13306973;"Jickow";"uncertain"
"1731";63588122;"Franz Ponce";"male"
"1732";1906131;"Pietro Busca";"male"
"1733";7918068;"HeartBeats Pro";"uncertain"
"1734";128241932;"R.Y.M";"uncertain"
"1735";6523421;"Art of Fighters, Synthax & Xcite";"uncertain"
"1736";1211448;"Les Messagers";"uncertain"
"1737";170290677;"Pascal Ghost";"male"
"1738";5882376;"Papa Marlin";"male"
"1739";14449347;"Daron Malakian and Scars On Broadway";"male"
"1740";79659822;"Jim Well Tempered";"male"
"1741";166521017;"Guildhall Session Orchestra";"uncertain"
"1742";1464972;"Sedi";"uncertain"
"1743";63941022;"Anny Sepulveda";"female"
"1744";5347307;"US Music Writers";"uncertain"
"1745";15115;"Phuture";"male"
"1746";15010743;"Roasty Suave";"uncertain"
"1747";103446922;"Der Gedankenleser";"uncertain"
"1748";5200697;"Israel & Rodolffo";"male"
"1749";3095281;"Summertime Sadness";"uncertain"
"1750";9262400;"Jessie Reyez";"female"
"1751";145051432;"Rishiba Kurusumi";"uncertain"
"1752";95473552;"Kenzo Balla";"male"
"1753";1393283;"John Gazoo";"male"
"1754";352890;"Noé Reinhardt";"male"
"1755";2376;"Maxwell";"male"
"1756";9504750;"Gilad Vital";"male"
"1757";7154526;"Marciej Pikulski";"male"
"1758";6849975;"The Cuckoos";"uncertain"
"1759";141199652;"Amanda Sherry";"female"
"1760";12380900;"Sam.sts";"uncertain"
"1761";56030772;"Bethany White";"female"
"1762";7430;"Vulgaires Machins";"uncertain"
"1763";289071;"Overland";"male"
"1764";8758;"Halfcocked";"female"
"1765";4212;"The Moody Blues";"male"
"1766";9104710;"Gavin D";"male"
"1767";5873185;"presents Elena";"female"
"1768";84112;"Elysé Sango";"uncertain"
"1769";49346522;"J+1";"uncertain"
"1770";5283386;"Nakama";"uncertain"
"1771";9103;"Deepak Chopra";"male"
"1772";261576;"Vavamuffin";"uncertain"
"1773";119474852;"Simao Poulo, Rizo";"male"
"1774";1232425;"Azeddine";"male"
"1775";154340832;"Matoub Lounis";"male"
"1776";10634877;"Exiled Again";"uncertain"
"1777";8578918;"Mario Hart";"male"
"1778";7886980;"Wellness Spa Oasis";"uncertain"
"1779";115930362;"Wassila";"female"
"1780";10677971;"Jungle Shit";"uncertain"
"1781";51144902;"Ray Borneo";"male"
"1782";243099;"Country Gentlemen";"male"
"1783";138764202;"Elisabeth Riemann";"female"
"1784";4566971;"Отпетые Мошенники";"male"
"1785";984115;"Nawale";"uncertain"
"1786";5242017;"Besides";"uncertain"
"1787";62750402;"Léa Jacta Est";"female"
"1788";153901;"Hervé Lamy";"male"
"1789";11860299;"Asmahan Al Atrache";"female"
"1790";111369672;"Queen Magik";"female"
"1791";1367327;"JusLo";"uncertain"
"1792";77245462;"Betterov";"uncertain"
"1793";10475661;"Nhu Thuy";"female"
"1794";158855612;"Demortis1337";"uncertain"
"1795";6807853;"The Midnight";"male"
"1796";4602462;"COMA-CHI";"female"
"1797";173999957;"DJ NUR  EDM";"uncertain"
"1798";78777252;"Giselle Amelunge";"female"
"1799";4634683;"Stan Carrizosa";"male"
"1800";123516;"Billy Nicholls";"male"
"1801";8204108;"The Lemon Twigs";"male"
"1802";5811018;"Proyecto Chao";"uncertain"
"1803";11254162;"Dr. K and The Moody Blues";"male"
"1804";5946704;"Boban i Marko Marcovic Orkestar";"male"
"1805";1219895;"Preacher Stone";"male"
"1806";9713792;"Haps";"uncertain"
"1807";416739;"Marc Robillard";"male"
"1808";154988601;"Kylie McNeill";"female"
"1809";444278;"Plaisir Des Dieux";"uncertain"
"1810";163935177;"Breeween";"uncertain"
"1811";1259870;"Giorgio Rampello";"male"
"1812";103969272;"ElMusto";"uncertain"
"1813";3674121;"Chimbala";"male"
"1814";7389368;"La Lá";"uncertain"
"1815";12081848;"Choeur des moines bénédictins de l'Abbaye de Notre-Dame de Ganagobie";"male"
"1816";297589;"Yakine";"uncertain"
"1817";240511;"Sir Andrew Davis";"male"
"1818";148869;"Christiane Vallejo";"female"
"1819";15053109;"Marimba Sonora Ideal";"uncertain"
"1820";13374093;"Jay Sek";"male"
"1821";10465333;"Toto";"uncertain"
"1822";140647882;"Mati Gómez";"uncertain"
"1823";8691;"Charlie Brown Jr.";"male"
"1824";12130626;"ZepGo";"uncertain"
"1825";4407987;"José Luis Garcia";"male"
"1826";13830355;"Bilal Africano";"male"
"1827";140013252;"C0m3";"uncertain"
"1828";13354817;"Phxntom";"uncertain"
"1829";122078;"Eric Clapton Tribute Band";"uncertain"
"1830";113865442;"Ancient Astronauts";"male"
"1831";10494753;"Fastlane Wez";"male"
"1832";157262352;"Emmanuelle N'zuzi";"female"
"1833";75272422;"Chippe el berkani";"uncertain"
"1834";9490900;"BillytheKiD";"male"
"1835";4509495;"Emilie Gassin";"female"
"1836";5974474;"Mys3";"uncertain"
"1837";8224864;"Ben Phipps";"male"
"1838";5816663;"Georgios Kouvatsis";"male"
"1839";633455;"Prince And The Revolution";"male"
"1840";113395102;"Elk";"uncertain"
"1841";9806752;"Akuna";"uncertain"
"1842";13131529;"Ebony Frainteso";"female"
"1843";437135;"The Davey Brothers";"male"
"1844";68966492;"Elm";"uncertain"
"1845";8553668;"Fernandez Amador";"uncertain"
"1846";15081025;"Notsew";"uncertain"
"1847";76582182;"Kider";"uncertain"
"1848";80902222;"Povo Fulni-ô";"uncertain"
"1849";985263;"Martyna Jakubowicz";"female"
"1850";72406;"Michael Leonhart";"male"
"1851";63652;"Dr. Lonnie Smith";"male"
"1852";5373178;"Aymane";"male"
"1853";6180884;"Marie-Noëlle de Catallay";"female"
"1854";6016074;"Comunidade Católica Shalom";"uncertain"
"1855";105388;"Cris Delanno";"uncertain"
"1856";1748931;"Tymek";"male"
"1857";145103852;"Gráinne Meyer";"female"
"1858";5838596;"Carrying The Fire";"uncertain"
"1859";1520328;"Abderrachid Sofi";"male"
"1860";90038942;"Bas Tea";"male"
"1861";4972012;"Lii";"uncertain"
"1862";269908;"Niteflyte";"uncertain"
"1863";6020480;"Pascual Cabrejas & Tumbao Habana";"male"
"1864";5872813;"Nick Havsen";"male"
"1865";176873887;"YEAH HUSS!";"uncertain"
"1866";9212268;"DJ Ale";"uncertain"
"1867";3331911;"Nahini Doumbia";"uncertain"
"1868";160244702;"Grizoo MT";"uncertain"
"1869";4667462;"Marco Bianchi";"male"
"1870";57815842;"T.M.V";"uncertain"
"1871";10891106;"";"uncertain"
"1872";68226342;"Tulliah";"uncertain"
"1873";1099410;"Yvonne Harrison";"female"
"1874";83409422;"Captain Mustache";"uncertain"
"1875";2522291;"Young Lords";"uncertain"
"1876";133276512;"Soufrii";"uncertain"
"1877";13756169;"Chani Man";"uncertain"
"1878";67339712;"Jogadeira";"uncertain"
"1879";812088;"Erikel";"uncertain"
"1880";311238;"Sebastien Benett feat. Craig Smart";"male"
"1881";53411372;"Dompton";"uncertain"
"1882";1596992;"Briana";"female"
"1883";6036756;"Fange";"uncertain"
"1884";13664015;"Sheffy Oren Bach";"uncertain"
"1885";261205;"Holy Ghost Inc";"male"
"1886";1466383;"Robbie Seed";"male"
"1887";1702819;"Kwadjo Antwi";"male"
"1888";1694741;"Diana Panton";"female"
"1889";199361;"Degg J Force 3";"uncertain"
"1890";1593577;"Ras Fire";"male"
"1891";143825232;"WEiRD GRRL";"female"
"1892";4101465;"Mario Forte";"male"
