contact_id,product_id,contact_subtype_id,dz_artist_id,dz_name,mbz_artist_id
522394,17806399,11,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
555560,42755454,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
4807932,22908198,12,1042268,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6
5250517,52420494,11,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
1188385,53876192,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
860349,44230572,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
567274,66012594,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
522177,25146418,12,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
520084,30656788,13,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
572836,42541954,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5250517,47366983,12,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
572836,89974790,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
572836,27587135,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
520084,7869334,13,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
567274,357855,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
60087,5860133,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
1188385,35513670,13,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
572836,14958492,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
572836,30033649,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5263675,10700115,12,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
520084,5830274,13,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
627188,6064434,11,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
860349,44232305,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
1136202,1333043,13,292949,Dinos,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979
859596,61683897,13,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
860349,8295146,11,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
567274,94136128,13,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5250517,42212815,12,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
856411,61548327,12,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
572836,5808943,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,14972001,11,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
567274,40045138,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5263675,47409467,13,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
572836,61258487,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
520084,53625532,11,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
572836,93317189,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
856411,93450299,12,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
520084,28108517,13,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
520084,1304467,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
572836,41961065,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,29057793,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
4807932,5751942,12,1042268,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6
522394,53951842,12,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
860349,80147291,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
572836,11922879,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,52048168,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
567274,14793208,13,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
60087,14498964,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
572836,45478377,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
520084,58815085,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
57633,94271084,13,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
5250517,41482361,12,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
522394,10911748,12,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
522177,52643477,12,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
572836,10664138,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5263675,53768430,13,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
522177,25233457,13,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
555560,9148908,13,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
1180989,61724487,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
60087,55926150,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
4807932,5879270,11,1042268,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6
567274,42672429,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
627192,49668531,12,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
856411,56374492,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
5263805,6185179,12,4429712,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011
6403312,9001112,12,10189104,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a
2265158,10598905,12,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
522394,40223552,12,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
57633,49098496,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
60087,5934151,11,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
522177,6187158,12,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
567274,39606744,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5250517,60772354,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
1188385,40991842,13,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5250517,18264205,11,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
567274,41187283,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
567274,63360395,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
567274,41304236,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
2265158,41387879,13,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
522177,6090466,11,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
856411,9269077,11,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
520084,44336269,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
572836,35958646,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
572836,6050279,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
520084,6172476,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
572836,8791008,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
1345896,44034570,11,13962203,Zola,3134d99c-a372-424a-9f65-d2dacfdccaba
567274,48131128,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
572836,5974008,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,51414480,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
860349,52958398,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
522394,32823355,12,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
572836,12147881,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
1936284,1336342,12,1519461,PNL,da04991d-8e8a-43be-9892-1e6342a77410
4289606,54847538,12,9197980,Damso,71ff695e-896a-4043-aea4-93eadde08d09
567274,21681180,13,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
60087,28321388,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
555560,29835597,12,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
572836,25369113,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
572836,42220422,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5583003,56763998,12,604107,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77
522394,56714374,12,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
567274,93022573,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
1936284,17166651,13,1519461,PNL,da04991d-8e8a-43be-9892-1e6342a77410
856411,93051420,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
856411,36043186,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
520084,9028649,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
4843823,48650438,11,8909272,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01
572836,5828294,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
627192,70703711,13,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
572836,54499823,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5250517,47322788,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
859596,44952474,12,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
4884911,24200802,12,4803754,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe
2265158,6121878,11,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
5583003,12767661,13,604107,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77
2265158,36842348,13,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
856411,5709260,12,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
567274,64638820,13,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
1188385,5884124,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
2265158,61068166,12,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
520084,40387716,11,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
572836,37234967,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,57939187,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
828329,55383630,12,310260,Stromae,ab2528d9-719f-4261-8098-21849222a0f2
856411,6062552,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
4290170,5774726,13,4889156,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29
3690398,82106069,13,4842061,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814
5583003,93067689,11,604107,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77
567274,38451440,13,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5468234,6178328,13,455796,Leto,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a
5061175,6160732,11,13918545,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e
57633,61668734,11,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
522177,5787837,12,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
1188385,43119976,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
57633,10856213,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
5250517,62124777,12,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
6403312,39110428,12,10189104,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a
1188385,44812543,13,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
2265158,38885410,13,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
5263805,1302163,11,4429712,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011
4847604,44726983,12,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
860349,39776200,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
572836,46658851,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
520084,6079256,13,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
2265158,25099729,11,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
567274,54486965,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
856411,6073298,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
860349,61653618,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5250517,44721919,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
860349,55312693,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
522177,54956407,13,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
555560,37032006,12,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5686598,25488185,12,4986771,OBOY,66ffca84-c76f-416b-9371-89ccb7bb9da6
572836,13144474,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
4290170,43546536,11,4889156,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29
2265158,30332940,11,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
5250517,60749632,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
627192,57948984,12,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
1188385,46482427,11,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
4814922,14308953,12,14621667,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1
5250517,5753214,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
57633,14769546,13,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
4847604,94714287,12,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
60087,10713852,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
4843823,63600308,12,8909272,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01
572836,39794442,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
57633,54966892,13,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
828329,13393771,11,310260,Stromae,ab2528d9-719f-4261-8098-21849222a0f2
4289606,12302535,12,9197980,Damso,71ff695e-896a-4043-aea4-93eadde08d09
627192,21282868,12,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
572836,42168580,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,47512210,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
567274,55044942,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
522177,6128172,13,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
60087,23270032,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
522177,43743048,13,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
1188385,5801819,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
60087,13218831,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
572836,94008737,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
856411,1346330,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
567274,7921772,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
572836,5980203,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
572836,35871032,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
860349,5922094,11,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
567274,40135510,13,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
2265158,47766015,12,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
522177,10722964,12,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
572836,53067081,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,53146964,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
555560,55220863,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5263805,41095810,12,4429712,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011
4814922,39130065,12,14621667,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1
567274,7930552,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
60087,81247795,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
1188385,46349421,13,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
856411,40107636,12,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
5250517,70241789,12,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
522177,25001135,12,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
522177,42953038,12,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
6403312,1304096,13,10189104,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a
860349,10179402,13,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
555560,55258445,13,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
627188,47183220,12,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
5263805,39719230,12,4429712,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011
5250517,47357191,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
572836,51295347,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
522177,6064006,13,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
572836,13111817,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
4807932,43014600,12,1042268,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6
572836,61253926,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
789245,35596613,13,259467,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d
567274,93170311,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
57633,25065455,13,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
572836,12010881,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
572836,55520862,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,57170311,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
4843823,15548490,12,8909272,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01
522177,51001287,13,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
856411,48450417,12,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
4290170,5930849,12,4889156,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29
555560,5954503,13,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
572836,5882215,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
856411,58131081,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
860349,80537210,13,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
572836,54952788,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
567274,19666571,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5250517,41579047,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
60087,25635487,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5250517,11609837,11,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
57633,85837386,13,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
60087,6145299,11,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
555560,43636499,12,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5250517,58314286,12,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
522177,73884306,13,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
860349,40953712,13,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5686598,1314442,13,4986771,OBOY,66ffca84-c76f-416b-9371-89ccb7bb9da6
1188385,5869612,11,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
60087,5955919,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
522394,45312693,12,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
1188385,37239802,13,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5686598,8150248,13,4986771,OBOY,66ffca84-c76f-416b-9371-89ccb7bb9da6
2265158,40074791,12,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
522394,26261646,12,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
5583003,30634605,12,604107,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77
567274,11876364,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5583003,5813812,13,604107,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77
4847604,39522185,13,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
856411,13549986,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
572836,7878177,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
522394,60992525,11,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
522394,42704362,13,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
522177,92940018,12,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
567274,6075459,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5250517,35008116,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
520084,5992330,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
567274,49480514,13,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
856411,6055395,12,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
520084,43098273,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
5250517,5714735,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
1936284,53754186,11,1519461,PNL,da04991d-8e8a-43be-9892-1e6342a77410
627188,36062535,13,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
60087,9785764,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
860349,5782905,13,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
627188,42803678,11,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
60087,5946780,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
856411,39066395,11,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
5250517,57866848,11,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
555560,37727465,12,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5250517,94029531,12,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
900257,42730118,13,1412564,Nekfeu,d721866d-5640-44ee-87f7-23dd062abd8a
572836,19621950,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
522394,90116845,12,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
567274,48443735,13,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
572836,44472701,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
520084,55813214,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
627188,9671312,12,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
520084,14685789,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
522177,55044326,12,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
520084,14770218,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
555560,57888448,12,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5583003,69018201,13,604107,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77
567274,53498307,13,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
1188385,18819577,13,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
860349,71034418,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
57633,11295797,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
57633,40079623,11,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
572836,42857485,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
572836,44701456,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
572836,5769207,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
4847604,49767923,12,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
4847604,44971730,12,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
572836,55528195,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,13572992,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
555560,30397423,13,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
567274,31053839,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
828329,8789617,13,310260,Stromae,ab2528d9-719f-4261-8098-21849222a0f2
572836,6016288,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
567274,28983071,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
2265158,44174554,13,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
572836,41873120,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
60087,14351442,12,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
555560,56325515,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
860349,18360549,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5250517,5886364,11,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
1136202,15514435,13,292949,Dinos,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979
572836,48571973,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
2265158,7841633,13,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
5250517,44196901,12,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
1188385,6132534,13,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
