product_id,user_id,rating,contact_id,contact_subtype_id,dz_artist_id,dz_name,mbz_artist_id
5778040,307226,6,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5778040,53378,9,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5777661,377989,8,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5794075,142699,8,522394,11,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
55044942,534749,7,567274,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5778040,158059,10,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5956148,147753,8,3964938,11,74463,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297
22985822,704481,6,522394,13,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
7894226,207462,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5956148,869765,10,3964938,11,74463,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297
5778040,540222,9,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5777661,1395765,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
11446025,1506659,3,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
11446025,427295,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5789635,248638,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5777661,319701,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
11446025,228826,9,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5731019,230934,7,555560,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
6091852,43831,5,4843823,13,8909272,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01
55044942,1169535,7,567274,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5777661,46997,8,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
11446025,1563250,9,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5777661,4277,8,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5731019,553114,7,555560,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
11446025,696013,6,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,30167,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5851232,21851,5,522394,11,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
42168580,603062,6,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5896179,47396,6,5263805,13,4429712,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011
11446025,450197,4,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
6076759,119263,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
7894226,109622,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5777661,255371,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
39776200,924071,7,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5738404,576861,9,522394,13,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
6160732,586114,6,5061175,11,13918545,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e
58618,79399,6,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
6099510,2194455,10,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
5823632,1958348,7,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5777661,87141,8,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5777661,416804,6,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
36260807,106669,7,520084,12,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
55312693,48856,6,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
58618,153026,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5770189,393946,4,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
58618,122802,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
58618,1747572,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5777661,1084692,3,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
1341545,290663,8,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
5781088,45463,7,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5843987,122936,9,57633,11,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
5778040,100914,7,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
11446025,531477,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5738404,616404,9,522394,13,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
5778040,166564,6,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
11446025,2007059,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5812734,322120,7,1180989,11,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5777661,276979,6,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5778040,24128,9,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
11446025,247890,6,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,161434,5,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
55312693,35379,8,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
58618,3271,8,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5777661,534991,8,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
11446025,397621,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,1123749,10,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5889101,2069782,7,572836,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5770189,1449455,7,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
37727465,294120,3,555560,12,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5778040,71623,7,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5778040,1492938,8,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
55312693,1906504,7,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
11446025,464293,9,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5777661,1419446,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
6099510,367839,9,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
11446025,1941429,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
23194441,1071052,7,859596,12,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
5777661,125390,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
25488185,179689,8,5686598,12,4986771,OBOY,66ffca84-c76f-416b-9371-89ccb7bb9da6
7894226,101368,10,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5933835,25351,8,860349,11,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5781088,94887,6,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
11446025,302333,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
7894226,402859,10,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5778040,875153,8,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5843987,407045,7,57633,11,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
58618,1884716,8,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
6099510,1286347,8,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
55312693,562199,7,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
11446025,52598,9,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
7894226,79501,5,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,85316,6,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5777661,502311,6,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5777661,1315093,8,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5778040,717372,8,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
17881507,16586,8,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
11446025,501985,5,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
44800575,166212,6,567274,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
6099510,300887,8,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
55044942,1289458,6,567274,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
7910866,441809,9,3690398,11,4842061,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814
5770189,58059,6,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
11446025,721122,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
55312693,89768,8,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5778040,702876,8,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
11446025,42034,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5778040,537158,9,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5934151,1479142,9,60087,11,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
55312693,781755,10,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
41023145,1211520,8,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
58618,538889,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5777661,610103,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5812734,121122,9,1180989,11,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
55312693,301105,7,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5777661,1937326,2,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
55312693,781421,8,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
7831834,71630,7,57633,11,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
7894226,838060,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5731019,470642,8,555560,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5777661,499496,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
58618,993393,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5794075,427295,8,522394,11,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
5777661,1469512,8,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5777661,61023,10,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
55044942,413982,9,567274,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
6033469,693786,8,627192,12,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
5770189,2297,7,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
5777661,786710,6,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5778040,866890,8,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5777661,65475,9,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
8295146,192103,7,860349,11,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
11446025,867704,9,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5751942,51772,5,4807932,12,1042268,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6
5777661,1861872,9,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5731019,6396,8,555560,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
58618,336889,6,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
22985822,1547565,7,522394,13,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
5778040,396216,7,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
58618,52056,9,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5979995,1083664,9,860349,13,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
35353789,627185,10,860349,13,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
1341545,225219,7,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
5778040,125378,8,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
55044942,600954,7,567274,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
25488185,18633,10,5686598,12,4986771,OBOY,66ffca84-c76f-416b-9371-89ccb7bb9da6
5777661,2071096,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5778040,52644,8,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
6099510,410420,9,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
5731019,1350957,9,555560,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
11446025,1246661,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
39382146,75938,2,555560,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5777661,84073,6,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
11446025,183895,5,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
35353789,148468,5,860349,13,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5829293,1027792,4,5278902,12,4448630,Maes,74def643-c770-470d-a0b5-21c0fa60069e
45478377,51097,7,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
75076926,474798,7,856411,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
6099510,847281,8,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
5770189,269462,7,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
6076759,1005818,5,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
23194441,2035284,8,859596,12,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
7894226,339702,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,688126,3,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5731019,730989,7,555560,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
11446025,57638,6,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
55044942,19790,5,567274,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
55044942,1840801,2,567274,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
55312693,190056,5,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5781088,665551,7,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
55312693,90194,6,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
58618,359853,9,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5770189,342678,8,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
7894226,1292833,9,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5770189,2078296,6,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
1321530,378250,7,856411,12,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
55312693,351656,7,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
58618,798109,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
37727465,146799,8,555560,12,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5916298,825221,6,5278902,13,4448630,Maes,74def643-c770-470d-a0b5-21c0fa60069e
6050279,2069455,8,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
10471829,741900,6,60087,11,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
11446025,1372422,6,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,626746,6,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
58618,431633,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
17924733,832948,6,567274,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
5778040,83047,7,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
55312693,901456,9,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
45478377,51987,9,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,250096,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
55312693,214137,4,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
11446025,1568608,9,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5777661,282730,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
11446025,784866,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
23641725,813580,8,572836,12,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5777661,759992,8,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5777661,725511,1,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
1366217,2027752,4,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,291300,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
6099510,87771,9,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
6099510,286782,7,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
11446025,108611,4,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5781088,841768,8,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
1365726,1288575,7,567274,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
55312693,514712,7,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
58618,1027970,5,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
22985822,63614,8,522394,13,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
5956148,18157,6,3964938,11,74463,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297
58618,302392,6,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5777661,51151,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5777661,1090398,9,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
55312693,904503,6,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
38885410,610088,7,2265158,13,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
25363432,1848889,10,2265158,13,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
6179039,134505,6,627188,12,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
5777661,7550,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
58618,754158,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
11446025,8526,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
11446025,67380,9,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,331485,8,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5778040,215094,10,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5781088,1722559,8,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
11446025,846825,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5794075,92093,7,522394,11,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
11446025,1650174,5,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
1365726,507533,5,567274,12,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
58618,340835,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
55044942,371300,8,567274,11,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
39382146,408653,6,555560,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
24632460,2157686,9,5061175,13,13918545,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e
5778040,342678,7,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5778040,48688,9,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
58618,233485,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5770189,1244933,6,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
11446025,705636,10,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5823632,1330737,6,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
11446025,1894022,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5794075,151765,7,522394,11,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
6099510,2049833,8,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
58618,1321291,8,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5778040,503882,10,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5777661,2013991,5,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
55312693,7012,3,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
11446025,44088,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,913103,6,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5777661,118854,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
8297200,334149,8,5263675,13,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
5777661,146799,7,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
6099510,94231,9,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
58618,70693,10,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5777661,1809527,6,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
6099510,86919,7,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
5778040,584298,5,1180989,12,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
11446025,623581,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
11446025,269351,8,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
55312693,609449,7,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5770189,547732,7,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
6099510,544456,6,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
5812734,82444,9,1180989,11,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
6099510,454300,9,5250517,13,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
5851232,1069939,10,522394,11,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
15706107,61471,8,522177,13,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
1337733,609309,8,5250517,11,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
11446025,335171,7,572836,11,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
55312693,537441,9,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
35353789,110447,7,860349,13,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
6050279,260139,8,572836,13,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
58618,64352,8,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
55312693,1288249,8,860349,12,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
39382146,118399,10,555560,11,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
58618,3226,7,60087,13,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
75076926,696013,5,856411,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
5777661,1040384,9,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
9230076,626149,9,2265158,11,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
5777661,356963,8,1188385,12,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
75076926,59616,4,856411,13,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
5770189,34994,7,57633,12,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
